"Week","Season Type","Start Date","Completed","Home Id","Home Team","Home Division","Home Conference","Home Points","Away Id","Away Team","Away Division","Away Conference","Away Points"
"10","regular","2024-11-03T00:00:00.000Z","true","239","Baylor","fbs","Big 12","37","2628","TCU","fbs","Big 12","34"
"10","regular","2024-11-03T00:00:00.000Z","true","2001","Adams State","ii","Rocky Mountain","17","2237","Fort Lewis","ii","Rocky Mountain","27"
"10","regular","2024-11-03T00:00:00.000Z","true","2658","Texas A&M-Kingsville","ii","Lone Star","14","2704","West Texas A&M","ii","Lone Star","21"
"10","regular","2024-11-03T00:00:00.000Z","true","2395","Midwestern State","ii","Lone Star","16","2848","Western Oregon","ii","Lone Star","21"
"10","regular","2024-11-03T00:00:00.000Z","true","2440","Nevada","fbs","Mountain West","21","36","Colorado State","fbs","Mountain West","38"
"10","regular","2024-11-03T00:00:00.000Z","true","2377","McNeese","fcs","Southland","31","2837","East Texas A&M","fcs","Southland","3"
"10","regular","2024-11-03T01:00:00.000Z","true","16","Sacramento State","fcs","Big Sky","38","2502","Portland State","fcs","Big Sky","58"
"10","regular","2024-11-03T02:00:00.000Z","true","411","Chapman","iii","So. Cal.","9","17","Claremont-Mudd-Scripps College","iii","So. Cal.","7"
"10","regular","2024-11-03T02:00:00.000Z","true","2923","Pomona Pitzer","iii","So. Cal.","32","2094","California Lutheran University","iii","So. Cal.","27"
"11","regular","2024-11-06T00:30:00.000Z","true","2117","Central Michigan","fbs","Mid-American","13","189","Bowling Green","fbs","Mid-American","23"
"11","regular","2024-11-06T01:00:00.000Z","true","2050","Ball State","fbs","Mid-American","21","193","Miami (OH)","fbs","Mid-American","27"
"11","regular","2024-11-07T00:00:00.000Z","true","2309","Kent State","fbs","Mid-American","0","195","Ohio","fbs","Mid-American","41"
"11","regular","2024-11-07T00:00:00.000Z","true","2711","Western Michigan","fbs","Mid-American","28","2459","Northern Illinois","fbs","Mid-American","42"
"11","regular","2024-11-08T01:00:00.000Z","true","324","Coastal Carolina","fbs","Sun Belt","38","2026","App State","fbs","Sun Belt","24"
"11","regular","2024-11-08T01:00:00.000Z","true","151","East Carolina","fbs","American Athletic","49","2226","Florida Atlantic","fbs","American Athletic","14"
"11","regular","2024-11-08T23:00:00.000Z","true","163","Princeton","fcs","Ivy","17","159","Dartmouth","fcs","Ivy","26"
"11","regular","2024-11-09T01:00:00.000Z","true","154","Wake Forest","fbs","ACC","36","25","California","fbs","ACC","46"
"11","regular","2024-11-09T02:00:00.000Z","true","235","Memphis","fbs","American Athletic","27","242","Rice","fbs","American Athletic","20"
"11","regular","2024-11-09T02:00:00.000Z","true","26","UCLA","fbs","Big Ten","20","2294","Iowa","fbs","Big Ten","17"
"11","regular","2024-11-09T03:30:00.000Z","true","21","San Diego State","fbs","Mountain West","16","167","New Mexico","fbs","Mountain West","21"
"11","regular","2024-11-09T16:00:00.000Z","true","2385","Mercyhurst","fcs","NEC","66","124179","Lincoln (CA)","ii","Independent DII","0"
"11","regular","2024-11-09T17:00:00.000Z","true","2102","Carnegie Mellon","iii","Presidents'","63","2018","Allegheny","iii","Presidents'","10"
"11","regular","2024-11-09T17:00:00.000Z","true","107","Holy Cross","fcs","Patriot","7","2329","Lehigh","fcs","Patriot","10"
"11","regular","2024-11-09T17:00:00.000Z","true","122774","Keystone","iii","Landmark Conference","38","246","Juniata College","iii","Landmark Conference","43"
"11","regular","2024-11-09T17:00:00.000Z","true","2383","Merchant Marine Academy","iii","NEWMAC","7","81","Springfield","iii","NEWMAC","42"
"11","regular","2024-11-09T17:00:00.000Z","true","2121","Centre College Kentucky","iii","Southern Athletic","49","2519","Rhodes College","iii","Southern Athletic","20"
"11","regular","2024-11-09T17:00:00.000Z","true","2467","Norwich","iii","NEWMAC","0","109","MIT","iii","NEWMAC","27"
"11","regular","2024-11-09T17:00:00.000Z","true","2977","Trinity (CT)","iii","NESCAC","17","336","Wesleyan University (CT)","iii","NESCAC","27"
"11","regular","2024-11-09T17:00:00.000Z","true","2224","Findlay","ii","Great Midwest Athletic","27","2886","Northwood (MI)","ii","Great Midwest Athletic","17"
"11","regular","2024-11-09T17:00:00.000Z","true","237","Union (NY)","iii","Liberty League","34","184","University of Rochester (NY)","iii","Liberty League","13"
"11","regular","2024-11-09T17:00:00.000Z","true","108","Harvard","fcs","Ivy","26","171","Columbia","fcs","Ivy","6"
"11","regular","2024-11-09T17:00:00.000Z","true","2169","Delaware State","fcs","MEAC","28","2415","Morgan State","fcs","MEAC","36"
"11","regular","2024-11-09T17:00:00.000Z","true","2184","Duquesne","fcs","NEC","31","2523","Robert Morris","fcs","NEC","6"
"11","regular","2024-11-09T17:00:00.000Z","true","2776","Salve Regina","iii","NEWMAC","21","2749","Worcester Polytechnic Institute","iii","NEWMAC","14"
"11","regular","2024-11-09T17:00:00.000Z","true","2587","Southwest Minnesota State","ii","Northern Sun","15","2851","Winona State","ii","Northern Sun","37"
"11","regular","2024-11-09T17:00:00.000Z","true","2193","East Tennessee State","fcs","Southern","24","2717","Western Carolina","fcs","Southern","21"
"11","regular","2024-11-09T17:00:00.000Z","true","251","Texas","fbs","SEC","49","57","Florida","fbs","SEC","17"
"11","regular","2024-11-09T17:00:00.000Z","true","323","Moravian","iii","Landmark Conference","34","2354","Lycoming","iii","Landmark Conference","23"
"11","regular","2024-11-09T17:00:00.000Z","true","2168","Dayton","fcs","Pioneer","10","301","San Diego","fcs","Pioneer","16"
"11","regular","2024-11-09T17:00:00.000Z","true","2731","Williams","iii","NESCAC","21","7","Amherst","iii","NESCAC","0"
"11","regular","2024-11-09T17:00:00.000Z","true","43","Yale","fcs","Ivy","56","225","Brown","fcs","Ivy","34"
"11","regular","2024-11-09T17:00:00.000Z","true","2843","Western Connecticut St","iii","MSCAC","76","2967","Framingham State","iii","MSCAC","18"
"11","regular","2024-11-09T17:00:00.000Z","true","583","Northwestern (MN)","iii","Upper Midwest","42","2257","Greenville","iii","Upper Midwest","34"
"11","regular","2024-11-09T17:00:00.000Z","true","374","St John Fisher University","iii","Empire 8","11","3110","SUNY Morrisville","iii","Empire 8","14"
"11","regular","2024-11-09T17:00:00.000Z","true","2557","Coast Guard","iii","NEWMAC","37","2951","SUNY Maritime","iii","NEWMAC","55"
"11","regular","2024-11-09T17:00:00.000Z","true","2909","Westfield State","iii","MSCAC","14","379","UMass Dartmouth","iii","MSCAC","56"
"11","regular","2024-11-09T17:00:00.000Z","true","348","Hamilton","iii","NESCAC","24","121","Bates","iii","NESCAC","21"
"11","regular","2024-11-09T17:00:00.000Z","true","2274","Hiram College","iii","North Coast","7","83","Depauw","iii","North Coast","58"
"11","regular","2024-11-09T17:00:00.000Z","true","2315","Kutztown University","ii","Pennsylvania State Athletic","31","223","West Chester","ii","Pennsylvania State Athletic","13"
"11","regular","2024-11-09T17:00:00.000Z","true","2256","Greensboro College","iii","USA South","7","2373","Maryville College (TN)","iii","USA South","47"
"11","regular","2024-11-09T17:00:00.000Z","true","286","North Carolina Wesleyan","iii","USA South","30","2913","Brevard College","iii","USA South","24"
"11","regular","2024-11-09T17:00:00.000Z","true","2336","Limestone","ii","South Atlantic","40","122666","Wilson","ii","South Atlantic","26"
"11","regular","2024-11-09T17:00:00.000Z","true","2560","Shorter","ii","Gulf South","6","2695","West Alabama","ii","Gulf South","31"
"11","regular","2024-11-09T17:00:00.000Z","true","2682","Walsh","ii","Great Midwest Athletic","24","308","Ashland","ii","Great Midwest Athletic","10"
"11","regular","2024-11-09T17:00:00.000Z","true","402","Worcester St","iii","MSCAC","7","110","Mass Maritime","iii","MSCAC","34"
"11","regular","2024-11-09T17:00:00.000Z","true","114","Fitchburg State","iii","MSCAC","21","2972","Plymouth State","iii","MSCAC","26"
"11","regular","2024-11-09T17:00:00.000Z","true","293","Castleton","iii","MSCAC","20","18","Bridgewater State","iii","MSCAC","31"
"11","regular","2024-11-09T17:00:00.000Z","true","2969","Misericordia","iii","Mid Atlantic","17","471","Stevenson","iii","Mid Atlantic","56"
"11","regular","2024-11-09T17:00:00.000Z","true","2015","Albright","iii","Mid Atlantic","6","247","Kings College (PA)","iii","Mid Atlantic","41"
"11","regular","2024-11-09T17:00:00.000Z","true","2529","Sacred Heart","fcs","FCS Independents","7","2341","Long Island University","fcs","NEC","28"
"11","regular","2024-11-09T17:00:00.000Z","true","2132","Cincinnati","fbs","Big 12","24","277","West Virginia","fbs","Big 12","31"
"11","regular","2024-11-09T17:00:00.000Z","true","164","Rutgers","fbs","Big Ten","26","135","Minnesota","fbs","Big Ten","19"
"11","regular","2024-11-09T17:00:00.000Z","true","2392","Michigan Tech","ii","GLIAC","0","125","Grand Valley State University","ii","GLIAC","20"
"11","regular","2024-11-09T17:00:00.000Z","true","2433","UL Monroe","fbs","Sun Belt","17","326","Texas State","fbs","Sun Belt","38"
"11","regular","2024-11-09T17:00:00.000Z","true","103","Boston College","fbs","ACC","37","183","Syracuse","fbs","ACC","31"
"11","regular","2024-11-09T17:00:00.000Z","true","59","Georgia Tech","fbs","ACC","28","2390","Miami","fbs","ACC","23"
"11","regular","2024-11-09T17:00:00.000Z","true","194","Ohio State","fbs","Big Ten","45","2509","Purdue","fbs","Big Ten","0"
"11","regular","2024-11-09T17:00:00.000Z","true","58","South Florida","fbs","American Athletic","7","2426","Navy","fbs","American Athletic","28"
"11","regular","2024-11-09T17:00:00.000Z","true","2781","Brockport","iii","Empire 8","28","2782","Cortland","iii","Empire 8","29"
"11","regular","2024-11-09T17:00:00.000Z","true","452","Endicott College","iii","Commonwealth Coast","32","2280","Husson","iii","Commonwealth Coast","6"
"11","regular","2024-11-09T17:00:00.000Z","true","2884","Nichols College","iii","Commonwealth Coast","41","40","Curry College","iii","Commonwealth Coast","47"
"11","regular","2024-11-09T17:00:00.000Z","true","110254","Davenport","ii","GLIAC","52","128","Northern Michigan","ii","GLIAC","31"
"11","regular","2024-11-09T17:00:00.000Z","true","2134","Clarion","ii","Pennsylvania State Athletic","28","367","Gannon","ii","Pennsylvania State Athletic","34"
"11","regular","2024-11-09T17:00:00.000Z","true","2858","PennWest California","ii","Pennsylvania State Athletic","28","2205","Edinboro University","ii","Pennsylvania State Athletic","14"
"11","regular","2024-11-09T17:00:00.000Z","true","2986","Fairmont State","ii","Mountain East","36","2699","West Liberty","ii","Mountain East","35"
"11","regular","2024-11-09T17:00:00.000Z","true","2221","FDU-Florham","iii","Mid Atlantic","7","2725","Widener","iii","Mid Atlantic","10"
"11","regular","2024-11-09T17:00:00.000Z","true","2808","Delaware Valley","iii","Mid Atlantic","27","127954","Eastern University","iii","Mid Atlantic","0"
"11","regular","2024-11-09T17:30:00.000Z","true","112","Tufts","iii","NESCAC","17","2394","Middlebury","iii","NESCAC","7"
"11","regular","2024-11-09T18:00:00.000Z","true","2222","Ferris State","ii","GLIAC","27","129","Saginaw Valley State","ii","GLIAC","24"
"11","regular","2024-11-09T18:00:00.000Z","true","352","Kenyon","iii","North Coast","13","2980","Ohio Wesleyan","iii","North Coast","12"
"11","regular","2024-11-09T18:00:00.000Z","true","2970","William Paterson","iii","New Jersey","14","2442","College Of New Jersey","iii","New Jersey","21"
"11","regular","2024-11-09T18:00:00.000Z","true","3066","Concordia University St Paul","ii","Northern Sun","7","134","Minnesota Duluth","ii","Northern Sun","35"
"11","regular","2024-11-09T18:00:00.000Z","true","2876","Lincoln (MO)","ii","Great Lakes","28","2323","Lane College","ii","SIAC","41"
"11","regular","2024-11-09T18:00:00.000Z","true","2047","Averett","iii","Old Dominion","28","2258","Guilford College","iii","Old Dominion","21"
"11","regular","2024-11-09T18:00:00.000Z","true","2757","Berry College","iii","Southern Athletic","45","2398","Millsaps","iii","Southern Athletic","7"
"11","regular","2024-11-09T18:00:00.000Z","true","124180","Bluefield State","ii","CIAA","21","2207","Elizabeth City State","ii","CIAA","27"
"11","regular","2024-11-09T18:00:00.000Z","true","2723","Wisconsin-River Falls","iii","Wisconsin","45","2743","Wisconsin-Stevens Pt","iii","Wisconsin","17"
"11","regular","2024-11-09T18:00:00.000Z","true","2827","Rowan","iii","New Jersey","42","2871","Kean","iii","New Jersey","14"
"11","regular","2024-11-09T18:00:00.000Z","true","2242","Geneva","iii","Presidents'","7","2849","Westminster (PA)","iii","Presidents'","56"
"11","regular","2024-11-09T18:00:00.000Z","true","118","Johns Hopkins University","iii","Centennial","30","2175","Dickinson (PA)","iii","Centennial","0"
"11","regular","2024-11-09T18:00:00.000Z","true","2845","Waynesburg","iii","Presidents'","37","2644","Thiel","iii","Presidents'","10"
"11","regular","2024-11-09T18:00:00.000Z","true","131","Wayne State (MI)","ii","GLIAC","38","127991","Roosevelt","ii","GLIAC","14"
"11","regular","2024-11-09T18:00:00.000Z","true","2545","SE Louisiana","fcs","Southland","41","2466","Northwestern State","fcs","Southland","0"
"11","regular","2024-11-09T18:00:00.000Z","true","48","Delaware","fcs","CAA","24","227","Rhode Island","fcs","CAA","21"
"11","regular","2024-11-09T18:00:00.000Z","true","79","Southern Illinois","fcs","MVFC","37","2754","Youngstown State","fcs","MVFC","33"
"11","regular","2024-11-09T18:00:00.000Z","true","2667","Ursinus","iii","Centennial","34","2248","Gettysburg","iii","Centennial","0"
"11","regular","2024-11-09T18:00:00.000Z","true","2740","Wisconsin-Lacrosse","iii","Wisconsin","24","2745","Wisconsin-Whitewater","iii","Wisconsin","21"
"11","regular","2024-11-09T18:00:00.000Z","true","172","Cornell","fcs","Ivy","49","219","Pennsylvania","fcs","Ivy","67"
"11","regular","2024-11-09T18:00:00.000Z","true","119","Towson","fcs","CAA","27","2261","Hampton","fcs","CAA","10"
"11","regular","2024-11-09T18:00:00.000Z","true","311","Maine","fcs","CAA","38","2803","Bryant","fcs","CAA","26"
"11","regular","2024-11-09T18:00:00.000Z","true","2108","Catholic","iii","Landmark Conference","15","398","Wilkes","iii","Landmark Conference","40"
"11","regular","2024-11-09T18:00:00.000Z","true","2882","UNC Pembroke","ii","Mountain East","58","341","Frostburg State","ii","Mountain East","17"
"11","regular","2024-11-09T18:00:00.000Z","true","284","Stonehill","fcs","NEC","17","2115","Central Connecticut","fcs","NEC","21"
"11","regular","2024-11-09T18:00:00.000Z","true","455","West Virginia Wesleyan","ii","Mountain East","21","2128","University Of Charleston (WV)","ii","Mountain East","69"
"11","regular","2024-11-09T18:00:00.000Z","true","2249","Glenville State","ii","Mountain East","40","2707","West Virginia State","ii","Mountain East","14"
"11","regular","2024-11-09T18:00:00.000Z","true","222","Villanova","fcs","CAA","31","2448","North Carolina A&T","fcs","CAA","3"
"11","regular","2024-11-09T18:00:00.000Z","true","67","Luther","iii","American Rivers","13","63","Buena Vista","iii","American Rivers","40"
"11","regular","2024-11-09T18:00:00.000Z","true","56","Stetson","fcs","Pioneer","31","2368","Marist","fcs","Pioneer","40"
"11","regular","2024-11-09T18:00:00.000Z","true","190","Defiance College","","","7","2262","Hanover College","iii","Heartland","31"
"11","regular","2024-11-09T18:00:00.000Z","true","173","Hartwick","iii","Empire 8","0","365","Alfred University","iii","Empire 8","51"
"11","regular","2024-11-09T18:00:00.000Z","true","75","North Park","iii","CCIW","21","143","Washington University (St. Louis)","iii","CCIW","28"
"11","regular","2024-11-09T18:00:00.000Z","true","160","New Hampshire","fcs","CAA","33","2405","Monmouth","fcs","CAA","20"
"11","regular","2024-11-09T18:00:00.000Z","true","2234","Franklin & Marshall","iii","Centennial","23","2422","Muhlenberg","iii","Centennial","24"
"11","regular","2024-11-09T18:00:00.000Z","true","2142","Colgate","fcs","Patriot","20","322","Lafayette","fcs","Patriot","21"
"11","regular","2024-11-09T18:00:00.000Z","true","2729","William & Mary","fcs","CAA","36","2210","Elon","fcs","CAA","40"
"11","regular","2024-11-09T18:00:00.000Z","true","2818","Montclair State","iii","New Jersey","10","3112","Christopher Newport","iii","New Jersey","33"
"11","regular","2024-11-09T18:00:00.000Z","true","2213","Emory & Henry College","ii","South Atlantic","62","2842","UVA Wise","ii","South Atlantic","14"
"11","regular","2024-11-09T18:00:00.000Z","true","32","Carroll University (WI)","iii","CCIW","21","306","Illinois Wesleyan","iii","CCIW","24"
"11","regular","2024-11-09T18:00:00.000Z","true","3071","North Central College","iii","CCIW","70","72","Elmhurst","iii","CCIW","7"
"11","regular","2024-11-09T18:00:00.000Z","true","2148","Concord University","ii","Mountain East","30","112335","Wheeling","ii","Mountain East","50"
"11","regular","2024-11-09T18:00:00.000Z","true","2817","Minnesota State Moorhead","ii","Northern Sun","14","132","Bemidji State","ii","Northern Sun","25"
"11","regular","2024-11-09T18:00:00.000Z","true","262","Lake Forest College","iii","Midwest","35","2919","Monmouth (IL)","iii","Midwest","28"
"11","regular","2024-11-09T18:00:00.000Z","true","2702","Western New England","iii","Commonwealth Coast","24","111675","Biddeford","iii","Commonwealth Coast","6"
"11","regular","2024-11-09T18:00:00.000Z","true","215","Slippery Rock","ii","Pennsylvania State Athletic","38","611","Seton Hill","ii","Pennsylvania State Athletic","20"
"11","regular","2024-11-09T18:00:00.000Z","true","2075","Bowie State","ii","CIAA","45","2339","Lincoln (PA)","ii","CIAA","7"
"11","regular","2024-11-09T18:00:00.000Z","true","2746","Wittenberg","iii","North Coast","28","89","Wabash College","iii","North Coast","31"
"11","regular","2024-11-09T18:00:00.000Z","true","2524","Rockford","iii","NACC","48","2741","Wisconsin-Lutheran","iii","NACC","49"
"11","regular","2024-11-09T18:00:00.000Z","true","126","Kalamazoo","iii","Michigan","13","2800","Alma","iii","Michigan","51"
"11","regular","2024-11-09T18:00:00.000Z","true","2790","Albion","iii","Michigan","49","354","Olivet College","iii","Michigan","14"
"11","regular","2024-11-09T18:00:00.000Z","true","2651","Trine University","iii","Michigan","52","2003","Adrian","iii","Michigan","32"
"11","regular","2024-11-09T18:00:00.000Z","true","2085","Buffalo State","iii","Liberty League","7","2528","Rensselaer","iii","Liberty League","48"
"11","regular","2024-11-09T18:00:00.000Z","true","175","Ithaca College","iii","Liberty League","41","2779","St. Lawrence","iii","Liberty League","0"
"11","regular","2024-11-09T18:00:00.000Z","true","126086","Post University","ii","Northeast 10","27","2022","American International","ii","Northeast 10","28"
"11","regular","2024-11-09T18:00:00.000Z","true","2487","Pace","ii","Northeast 10","7","2038","Assumption","ii","Northeast 10","14"
"11","regular","2024-11-09T18:00:00.000Z","true","146","Grove City College","iii","Presidents'","30","2963","Case Western Reserve","iii","Presidents'","20"
"11","regular","2024-11-09T18:00:00.000Z","true","2614","Saint Vincent","iii","Presidents'","13","2062","Bethany (WV)","iii","Presidents'","21"
"11","regular","2024-11-09T18:00:00.000Z","true","2828","Shenandoah","iii","Old Dominion","35","297","Hampden-Sydney","iii","Old Dominion","7"
"11","regular","2024-11-09T18:00:00.000Z","true","2516","Randolph-Macon","iii","Old Dominion","35","366","Ferrum","iii","Old Dominion","7"
"11","regular","2024-11-09T18:00:00.000Z","true","433","Westminster College (MO)","iii","Upper Midwest","27","2399","Minnesota Morris","iii","Upper Midwest","47"
"11","regular","2024-11-09T18:00:00.000Z","true","209","Lock Haven University","ii","Pennsylvania State Athletic","42","2559","Shippensburg","ii","Pennsylvania State Athletic","21"
"11","regular","2024-11-09T18:00:00.000Z","true","2832","St. Norbert","iii","NACC","55","6353","Lakeland","iii","NACC","13"
"11","regular","2024-11-09T18:00:00.000Z","true","2056","Belhaven","iii","USA South","36","548","Lagrange College","iii","USA South","9"
"11","regular","2024-11-09T18:00:00.000Z","true","409","Concordia-Wisconsin","iii","NACC","52","2151","Concordia University Chicago","iii","NACC","24"
"11","regular","2024-11-09T18:00:00.000Z","true","2896","Southern Virginia","iii","USA South","0","2938","Huntingdon College (AL)","iii","USA South","51"
"11","regular","2024-11-09T18:00:00.000Z","true","2844","Wayne State (NE)","ii","Northern Sun","21","425","Northern State","ii","Northern Sun","28"
"11","regular","2024-11-09T18:00:00.000Z","true","2364","Minnesota State Mankato","ii","Northern Sun","49","559","University of Mary","ii","Northern Sun","21"
"11","regular","2024-11-09T18:00:00.000Z","true","2119","Central State (OH)","ii","SIAC","14","2310","Kentucky State","ii","SIAC","24"
"11","regular","2024-11-09T18:00:00.000Z","true","60","Morehouse College","ii","SIAC","17","2805","Clark Atlanta","ii","SIAC","28"
"11","regular","2024-11-09T18:00:00.000Z","true","2401","Mississippi College","ii","Gulf South","35","196","Northeastern State","ii","Independent DII","7"
"11","regular","2024-11-09T18:00:00.000Z","true","437","Lake Erie","ii","Great Midwest Athletic","21","2477","Ohio Dominican","ii","Great Midwest Athletic","38"
"11","regular","2024-11-09T18:00:00.000Z","true","2273","Hillsdale","ii","Great Midwest Athletic","20","2838","Tiffin","ii","Great Midwest Athletic","17"
"11","regular","2024-11-09T18:00:00.000Z","true","2736","Winston-Salem","ii","CIAA","37","2220","Fayetteville State","ii","CIAA","31"
"11","regular","2024-11-09T18:00:00.000Z","true","330","Virginia St","ii","CIAA","35","2676","Virginia Union","ii","CIAA","28"
"11","regular","2024-11-09T18:00:00.000Z","true","2171","Denison University","iii","North Coast","63","391","Oberlin","iii","North Coast","0"
"11","regular","2024-11-09T18:00:00.000Z","true","129738","Calvin University","iii","Michigan","7","2812","Hope College","iii","Michigan","38"
"11","regular","2024-11-09T18:00:00.000Z","true","112334","Franklin Pierce","ii","Northeast 10","26","2060","Bentley","ii","Northeast 10","34"
"11","regular","2024-11-09T18:00:00.000Z","true","2830","St. Anselm","ii","Northeast 10","11","2441","New Haven","ii","Northeast 10","14"
"11","regular","2024-11-09T18:00:00.000Z","true","2804","Chowan","ii","Gulf South","21","101784","ERSKINE","ii","Gulf South","3"
"11","regular","2024-11-09T18:00:00.000Z","true","2393","Middle Tennessee","fbs","Conference USA","17","2335","Liberty","fbs","Conference USA","37"
"11","regular","2024-11-09T18:00:00.000Z","true","2083","Bucknell","fcs","Patriot","28","2230","Fordham","fcs","Patriot","27"
"11","regular","2024-11-09T18:00:00.000Z","true","2532","Salisbury","iii","New Jersey","69","2700","McDaniel College","iii","Centennial","13"
"11","regular","2024-11-09T18:00:00.000Z","true","2166","Davidson","fcs","Pioneer","31","2413","Morehead State","fcs","Pioneer","14"
"11","regular","2024-11-09T18:00:00.000Z","true","2188","East Stroudsburg University","ii","Pennsylvania State Athletic","28","2974","Shepherd","ii","Pennsylvania State Athletic","7"
"11","regular","2024-11-09T18:00:00.000Z","true","2619","Stony Brook","fcs","CAA","24","399","UAlbany","fcs","CAA","6"
"11","regular","2024-11-09T18:00:00.000Z","true","2839","Greeneville","ii","South Atlantic","14","2105","Carson-Newman College","ii","South Atlantic","56"
"11","regular","2024-11-09T18:00:00.000Z","true","111674","Reading","iii","Mid Atlantic","10","388","Lebanon Valley","iii","Mid Atlantic","23"
"11","regular","2024-11-09T18:30:00.000Z","true","2074","Bluffton","iii","Heartland","28","2233","Franklin","iii","Heartland","22"
"11","regular","2024-11-09T18:30:00.000Z","true","2241","Gardner-Webb","fcs","Big South-OVC","31","2197","Eastern Illinois","fcs","Big South-OVC","28"
"11","regular","2024-11-09T18:30:00.000Z","true","2678","VMI","fcs","Southern","0","2382","Mercer","fcs","Southern","34"
"11","regular","2024-11-09T18:30:00.000Z","true","2362","Manchester","iii","Heartland","7","2419","Mount St. Joseph","iii","Heartland","43"
"11","regular","2024-11-09T18:30:00.000Z","true","2733","Wilmington (OH)","iii","Ohio","20","191","Heidelberg","iii","Ohio","30"
"11","regular","2024-11-09T18:30:00.000Z","true","332","Muskingum University","iii","Ohio","51","424","Capital","iii","Ohio","20"
"11","regular","2024-11-09T18:30:00.000Z","true","2023","Anderson (IN)","iii","Heartland","9","86","Rose-Hulman","iii","Heartland","28"
"11","regular","2024-11-09T18:30:00.000Z","true","426","University of Mount Union","iii","Ohio","28","317","Marietta","iii","Ohio","21"
"11","regular","2024-11-09T18:30:00.000Z","true","2302","John Carroll University","iii","Ohio","56","359","Otterbein","iii","Ohio","0"
"11","regular","2024-11-09T18:30:00.000Z","true","188","Baldwin Wallace","iii","Ohio","27","427","Ohio Northern","iii","Ohio","26"
"11","regular","2024-11-09T18:30:00.000Z","true","351","Wingate","ii","South Atlantic","38","2444","Newberry","ii","South Atlantic","0"
"11","regular","2024-11-09T19:00:00.000Z","true","2232","Fort Valley State","ii","SIAC","15","2013","Albany State GA","ii","SIAC","20"
"11","regular","2024-11-09T19:00:00.000Z","true","272","Wisconsin-Platteville","iii","Wisconsin","56","2738","Wisconsin-Eau Claire","iii","Wisconsin","14"
"11","regular","2024-11-09T19:00:00.000Z","true","386","Trinity University TX","iii","Southern Athletic","34","2588","Southwestern University","iii","Southern Athletic","7"
"11","regular","2024-11-09T19:00:00.000Z","true","2079","Bridgewater (VA)","iii","Old Dominion","7","2688","Washington and Lee","iii","Old Dominion","23"
"11","regular","2024-11-09T19:00:00.000Z","true","110242","West Florida","ii","Gulf South","35","2822","North Greenville","ii","Gulf South","14"
"11","regular","2024-11-09T19:00:00.000Z","true","263","Loras College","iii","American Rivers","32","6845","Nebraska Wesleyan","iii","American Rivers","22"
"11","regular","2024-11-09T19:00:00.000Z","true","49","Dubuque","iii","American Rivers","14","2685","Wartburg","iii","American Rivers","24"
"11","regular","2024-11-09T19:00:00.000Z","true","2586","Southwest Baptist","ii","Great Lakes","25","2825","Quincy","ii","Great Lakes","34"
"11","regular","2024-11-09T19:00:00.000Z","true","2292","Indianapolis","ii","Great Lakes","55","2402","Missouri S&T","ii","Great Lakes","10"
"11","regular","2024-11-09T19:00:00.000Z","true","2271","Henderson State","ii","Great American","35","2927","Southwestern Oklahoma State","ii","Great American","17"
"11","regular","2024-11-09T19:00:00.000Z","true","2141","Coe College","iii","American Rivers","47","2564","Simpson College (IA)","iii","American Rivers","10"
"11","regular","2024-11-09T19:00:00.000Z","true","2071","Bloomsburg","ii","Pennsylvania State Athletic","35","210","Millersville","ii","Pennsylvania State Athletic","27"
"11","regular","2024-11-09T19:00:00.000Z","true","2816","McKendree","ii","Great Lakes","24","389","Upper Iowa University","ii","Great Lakes","28"
"11","regular","2024-11-09T19:00:00.000Z","true","2687","Washburn","ii","Mid America","27","2122","Central Oklahoma","ii","Mid America","28"
"11","regular","2024-11-09T19:00:00.000Z","true","2458","Northern Colorado","fcs","Big Sky","15","331","Eastern Washington","fcs","Big Sky","43"
"11","regular","2024-11-09T19:00:00.000Z","true","2043","Augustana University (SD)","ii","Northern Sun","27","2894","Sioux Falls","ii","Northern Sun","21"
"11","regular","2024-11-09T19:00:00.000Z","true","74","Millikin","iii","CCIW","10","396","Wheaton","iii","CCIW","64"
"11","regular","2024-11-09T19:00:00.000Z","true","2815","Lindenwood","fcs","Big South-OVC","24","2546","Southeast Missouri State","fcs","Big South-OVC","12"
"11","regular","2024-11-09T19:00:00.000Z","true","231","Furman","fcs","Southern","13","2747","Wofford","fcs","Southern","19"
"11","regular","2024-11-09T19:00:00.000Z","true","2127","Charleston Southern","fcs","Big South-OVC","14","2630","UT Martin","fcs","Big South-OVC","40"
"11","regular","2024-11-09T19:00:00.000Z","true","2710","Western Illinois","fcs","Big South-OVC","20","2634","Tennessee State","fcs","Big South-OVC","45"
"11","regular","2024-11-09T19:00:00.000Z","true","2900","St. Thomas (MN)","fcs","Pioneer","19","2181","Drake","fcs","Pioneer","22"
"11","regular","2024-11-09T19:00:00.000Z","true","613","South Dakota Mines","ii","Rocky Mountain","17","11","Colorado Mesa","ii","Rocky Mountain","14"
"11","regular","2024-11-09T19:00:00.000Z","true","2101","Carleton","iii","Minnesota","51","2968","Gustavus Adolphus","iii","Minnesota","17"
"11","regular","2024-11-09T19:00:00.000Z","true","2674","Valparaiso","fcs","Pioneer","17","2086","Butler","fcs","Pioneer","24"
"11","regular","2024-11-09T19:00:00.000Z","true","233","South Dakota","fcs","MVFC","49","282","Indiana State","fcs","MVFC","0"
